Block Id,BlockType,TextType,Confidence,Top,Left,Text
[2e589e68-c94d-4e67-9549-58db3f3a2035],WORD,PRINTED,99.956,0.16610,0.74619,[rather]
[76549469-c504-4636-a886-e598595a97e6],WORD,PRINTED,99.945,0.16609,0.78582,[than]
[20ceca56-7310-47b6-a874-0f888b4a7fa7],WORD,PRINTED,89.431,0.16648,0.81665,[cyphers]
[67ec6c0f-f171-4b39-8773-3c5a490afa5f],WORD,PRINTED,98.350,0.16616,0.86539,[inserted.]
[431e4b90-684f-4161-94bf-50a03e29b637],WORD,PRINTED,94.428,0.19196,0.05865,[Date.]
[60eba46c-3966-4298-84ac-82130f27dd8c],WORD,PRINTED,99.797,0.19177,0.15672,[Jan.]
[fca5330a-b6e1-4fd9-a3cf-cb0f118936ad],WORD,PRINTED,99.302,0.19153,0.22025,[Feb.]
[cbeb7061-edf6-4729-951b-8fde0003f006],WORD,PRINTED,99.959,0.19110,0.28335,[March]
[ab7086a6-7e7d-4604-a13d-4a26a41c1a92],WORD,PRINTED,99.909,0.19050,0.35149,[April]
[1eeed1c1-61d7-4567-8250-c36fa5517edc],WORD,PRINTED,99.968,0.19001,0.42135,[May]
[48305445-26f6-4c80-bedb-893baae11f2e],WORD,PRINTED,99.928,0.18954,0.48903,[June]
[3ea70fc0-6f0a-4c92-9aa7-7a1df6f43124],WORD,PRINTED,99.938,0.18991,0.55505,[July]
[24e12eee-1b6e-429e-ab41-3349bf024bfc],WORD,PRINTED,96.319,0.19015,0.62424,[Aug.]
[82d034e6-1444-45fb-b62f-e6ecbd9df268],WORD,PRINTED,99.183,0.19002,0.68961,[Sept.]
[e3116999-75b3-4470-a07b-8fdcd1b287ba],WORD,PRINTED,97.158,0.19035,0.75829,[Oct.]
[cfea97cf-00cb-4ec4-890b-f029209fb1e2],WORD,PRINTED,98.957,0.19043,0.81973,[Nov.]
[a9ec06d2-47f3-4f3e-945e-af83d7793d12],WORD,PRINTED,99.039,0.19059,0.88625,[Dec.]
[149989e1-b38e-45c8-b54a-baf184064fc8],WORD,PRINTED,80.499,0.19043,0.93847,[Date.]
