Block Id,BlockType,TextType,Confidence,Top,Left,Text
[c788a02c-cc9c-412b-830a-d98b5cef7809],WORD,PRINTED,99.967,0.88114,0.27331,[30]
[4d902e2e-a65f-4a13-9f9c-476a12d5ce3e],WORD,HANDWRITING,74.844,0.88059,0.39189,[03]
[51295803-837b-46c0-aab2-4e69bc227d5f],WORD,PRINTED,98.015,0.90706,0.27392,[31]
[6f4a2b74-b833-4d7f-9360-323e4704f4ca],WORD,HANDWRITING,54.232,0.90952,0.40128,[0]
[695e1796-1bef-412e-ad53-73da0180f187],WORD,PRINTED,99.951,0.94839,0.09342,[TOTAL]
[bc7a4a4d-4298-453e-b090-42fa61bb6d87],WORD,HANDWRITING,95.792,0.93724,0.27891,[205]
[2b64bec5-2e53-4e85-b163-0f0780cfc060],WORD,PRINTED,99.960,0.93983,0.47554,[Total]
[95352bbe-c2c9-4a73-b2ed-e8c4159b4e99],WORD,PRINTED,99.971,0.94071,0.55673,[Number]
[5c2df1a5-2000-4f52-93e3-e305534e41dd],WORD,PRINTED,79.098,0.94175,0.71821,[01]
[11431d49-d621-4cf0-b9c5-df619bbea765],WORD,PRINTED,99.474,0.94391,0.76394,[in.]
[4546a00c-47b4-4e3d-af4a-5a88af74e407],WORD,PRINTED,99.942,0.94838,0.80713,[or]
[8af03add-0903-4092-8bd5-8517b85e16b1],WORD,PRINTED,80.161,0.94884,0.84913,[more]
[7744ce15-514d-4324-af24-3ab4a9d1d70c],WORD,HANDWRITING,98.621,0.93542,0.93375,[6]
[0aa193a4-2aef-43d0-aca2-3b94b7215caa],WORD,HANDWRITING,21.327,0.96317,0.28419,[1777]
[2e6cc3d3-5147-4bb4-81c6-2a5cdb865a5b],WORD,PRINTED,99.944,0.96009,0.47593,[of]
[be0e84bb-8cef-454d-8aab-affb1b07d5f1],WORD,PRINTED,99.667,0.96077,0.51334,[days]
[73854d1e-7570-4e75-aa0f-7a97a9842766],WORD,PRINTED,99.948,0.96160,0.58012,[with]
[f30590dd-3656-4d4e-8400-bcd43c0690ee],WORD,PRINTED,82.421,0.96246,0.71823,[04]
[541b5b01-6eea-49da-9138-f87dbac2ff6a],WORD,PRINTED,99.748,0.96457,0.76427,[in.]
[697c4968-5fd6-40dc-81e3-b8073c7904c5],WORD,PRINTED,99.944,0.96868,0.80665,[or]
[c45bba88-b419-43a9-b833-92678eb07705],WORD,PRINTED,99.606,0.96939,0.84853,[more]
[d7f1ada3-a25b-4ee6-aa0a-5e5113d3e5e3],WORD,HANDWRITING,99.956,0.96323,0.93147,[2]
